i,j,prediction
374,38,1.3905496617583322e-07
374,39,0.007133872556765112
375,0,0.006396612545308809
375,1,0.10676787802576523
375,2,0.001542406398329122
375,3,0.0006483853690800357
375,4,0.025010586375274688
375,5,0.11876579454282847
375,6,0.09890615811223509
375,7,0.024247282806691244
375,8,0.001642094257269154
375,9,1.952279157127976e-08
375,10,0.03582768727459866
375,11,0.004591612637775312
375,12,0.016605164433576316
375,13,0.058011232131328576
375,14,0.014134843564945826
375,15,0.012744761322896689
375,16,0.0006275171920070312
375,17,2.248377315479868e-06
375,18,5.506300664325525e-07
375,19,4.058045932804577e-10
375,20,3.5132507691584654e-06
375,21,0.0012592433836278662
375,22,0.0128470666890712
375,23,8.41853238319056e-20
375,24,0.012588147257398137
375,25,2.8902724708463847e-14
375,26,0.00010106847993962864
375,27,4.793884815659683e-13
375,28,1.674069333442872e-06
375,29,0.0016837923545052263
375,30,0.10190089992457833
375,31,6.632802211700041e-08
375,32,8.962065786598442e-06
375,33,0.05430479054650144
375,34,0.05153321550054405
375,35,2.2735518097997915e-06
375,36,1.0608383149201576e-08
375,37,1.386844908368909e-13
375,38,0.0005826930510787894
375,39,0.04756487129316424
376,0,0.0018979653101164084
376,1,0.14610905822905448
376,2,0.050642373932364294
376,3,1.6423512953733876e-05
376,4,0.00024049051315189613
376,5,0.042966638940466755
376,6,0.12470710322490061
376,7,0.006373775432067584
376,8,0.03931144785878076
376,9,0.0009461880236743364
376,10,0.024867351454493085
376,11,3.0911648204643058e-06
376,12,0.00017408341608499524
376,13,0.018721161680868362
376,14,0.0199592121984978
376,15,0.0379211553399118
376,16,4.951907879630108e-12
376,17,0.0001581987117286277
376,18,0.003145910409473221
376,19,2.77474034384525e-18
376,20,9.909610404213e-14
376,21,0.03966219727740038
376,22,2.445868146994045e-09
376,23,5.6145051104234265e-21
376,24,0.012673349827151174
376,25,2.8754280941705295e-09
376,26,0.011346951094813047
376,27,0.007767145257447574
376,28,0.0028009562867336883
376,29,0.019930749598819887
376,30,0.017638448422289774
376,31,1.874117176183083e-05
376,32,4.17042246134556e-06
376,33,0.025003541919749156
376,34,0.0017302999957663455
376,35,1.1021112068893599e-13
376,36,0.014224134401181794
376,37,2.978866819747844e-46
376,38,0.012016245644992738
376,39,0.09821179112715964
377,0,0.0035724034016664857
377,1,0.0500928313818876
377,2,0.00010859521724954671
377,3,0.030383101951247892
377,4,0.00031388757291038206
377,5,0.04653087195783441
377,6,0.2821677961221066
377,7,0.05101876101349853
377,8,0.002347222545641763
377,9,3.3736645066542723e-07
377,10,0.00048597184106151793
377,11,4.396407755374182e-06
377,12,7.583119678711063e-12
377,13,0.010373594697364596
377,14,0.0028071488803309117
377,15,0.030741831952414672
377,16,3.985905218792446e-06
377,17,0.0048674847035828795
377,18,1.7672646695616365e-06
377,19,0.030338478780353863
377,20,0.00048040861496018514
377,21,0.01381917810250596
377,22,2.5819858212708058e-14
377,23,5.641232699565085e-08
377,24,0.01977435573234723
377,25,1.5234172702578402e-07
377,26,0.007211658349697023
377,27,0.0001699796719954368
377,28,8.265679618982166e-07
377,29,0.014768848450703798
377,30,0.03686844453271791
377,31,7.882713477025314e-12
377,32,0.01774793243464552
377,33,0.1182649729424361
377,34,0.07263723841031151
377,35,1.7200866321936655e-06
377,36,0.045955904361917294
377,37,1.9697506648924706e-12
377,38,2.5615943621172357e-07
377,39,0.04446576333088689
378,0,0.00508728172570477
378,1,0.00484723915805025
378,2,0.010730043065345295
378,3,0.006080832865350858
378,4,2.2929821269954103e-06
378,5,0.002405391338794185
378,6,0.10478495046807978
378,7,0.05487274842382427
378,8,0.009425558303784172
378,9,1.3833450221124301e-12
378,10,4.4883983002854094e-05
378,11,6.346700478008458e-08
378,12,9.206316357331964e-06
378,13,0.005863836481664445
378,14,0.01792715330287261
378,15,0.0442694068213973
378,16,0.0037905361203931457
378,17,4.252860780311923e-06
378,18,3.8124004159763575e-10
378,19,2.165089214297369e-06
378,20,3.823316490609381e-17
378,21,0.0180336800968182
378,22,1.1050892911750953e-05
378,23,2.8919540558512547e-07
378,24,0.08044771187375713
378,25,3.0059589167379945e-06
378,26,7.042776440745897e-07
378,27,1.254858056937535e-16
378,28,0.00016240011299229701
378,29,9.54644083232491e-06
378,30,0.0508986489030447
378,31,1.0174202535893537e-10
378,32,5.824812146234029e-06
378,33,0.07939068634217691
378,34,0.010917836888837438
378,35,1.046392261106468e-07
378,36,3.0719605331239458e-06
378,37,2.6038205619852566e-05
378,38,5.961371105374564e-05
378,39,0.07473405056009065
379,0,7.853946126855315e-05
379,1,0.009388868439675466
379,2,0.0011979608854529812
379,3,0.00031649672733654086
379,4,0.1045252828314813
379,5,0.09877924952328006
379,6,0.16784301729595927
379,7,0.10649197027225152
379,8,0.012812316203358709
379,9,0.0029632661996447426
379,10,0.007464775209043767
379,11,0.11666524274087713
379,12,0.0071640779574468
379,13,0.0018198245776760644
379,14,0.015565065546055138
379,15,0.0023824718631103334
379,16,0.0030742739559488537
379,17,0.025820828754442922
379,18,1.9862592621699154e-06
379,19,1.2759159277034023e-08
379,20,1.5809681579281313e-07
379,21,0.000540261276311645
379,22,9.66363324076444e-19
379,23,2.0908125070301556e-10
379,24,1.77541578759894e-05
379,25,0.013559596193923572
379,26,1.4514332486538022e-09
379,27,1.0450059720959889e-05
379,28,0.0016230329202838812
379,29,5.144294487950551e-15
379,30,0.020336833533104642
379,31,5.162395294064116e-22
379,32,0.00016092450673289364
379,33,0.02012539785233909
379,34,0.008813797930979713
379,35,0.000457732550968499
379,36,6.944320875422419e-09
379,37,4.777227059146497e-12
379,38,3.986497302176414e-09
379,39,0.03743465686344133
380,0,0.03442337393608241
380,1,0.027512317309558804
380,2,0.014880354033095297
380,3,0.1234459814157458
380,4,3.0971219573168865e-08
380,5,0.023084667519723382
380,6,0.2599385982327549
380,7,9.100167631276996e-06
380,8,0.001814990318221393
380,9,0.010448831282506786
380,10,0.021936873049231708
380,11,0.008114729284441704
380,12,2.5997366520544583e-14
380,13,6.118610012179751e-05
380,14,0.0017712363685813601
380,15,0.009102325279775038
380,16,0.005046315910478997
380,17,0.00034603708042701406
380,18,1.9997451858265506e-20
380,19,0.0009585472701041109
380,20,0.01584947686397234
380,21,0.10053784842889338
380,22,0.04574190724197293
380,23,0.0022736199603440653
380,24,3.7293746025368882e-06
380,25,0.006110436860375739
380,26,2.3294109919533567e-24
380,27,0.03256711447066861
380,28,7.437374270493117e-10
380,29,2.1633805484723856e-07
380,30,0.06977082368776513
380,31,8.869979632488865e-09
380,32,0.06924081573273674
380,33,0.017963401517229496
380,34,0.036851827088616056
380,35,1.7950416663229458e-11
380,36,1.305627203409548e-07
380,37,0.004269115819283884
380,38,3.3158445669942124e-20
380,39,0.00694471128643821
381,0,0.004134529692213955
381,1,0.032438838020495575
381,2,0.055472939165171764
381,3,0.008634801223321205
381,4,0.0001913725929892666
381,5,0.0022685000071452793
381,6,0.058447660901526345
381,7,0.003929223075894532
381,8,0.00037061529628068204
381,9,0.008033872761223056
381,10,0.03144083234680975
381,11,3.2154377538952584e-10
381,12,0.00025437599782738007
381,13,0.03984678724268998
381,14,0.0012811652729821507
381,15,0.027483505906462532
381,16,2.854360469426486e-05
381,17,0.0051438656191824216
381,18,0.0004126643313927323
381,19,0.0021978310722859467
381,20,3.0128876683657134e-06
381,21,0.005442461387272525
381,22,7.931930507896834e-07
381,23,6.75436774343479e-08
381,24,1.5884721849998133e-05
381,25,0.04152316641871927
381,26,2.8700227763692053e-16
381,27,7.154206440029193e-05
381,28,0.012575476911398929
381,29,0.0012574556399192586
381,30,0.01657624958976711
381,31,0.00020984305644062618
381,32,0.013840172450001563
381,33,0.12315138418433715
381,34,0.00038357271991880637
381,35,0.02207284778715085
381,36,0.00205772009975775
381,37,1.3811850384708408e-20
381,38,0.001403221211761978
381,39,0.006940725545255962
382,0,0.029090274054055693
382,1,0.04605482814637696
382,2,0.036078026580976016
382,3,0.0156963023886458
382,4,0.0005528682859623609
382,5,0.0009647385393773144
382,6,0.08111383081367415
382,7,0.001638615789811617
382,8,0.004260231691294104
382,9,0.0011553270402743796
382,10,0.0003170093034946276
382,11,0.0024279546810809507
382,12,2.0112083878226326e-07
382,13,5.5873192486399356e-05
382,14,9.00496345494019e-07
382,15,0.010853037866948157
382,16,0.01886239661163609
382,17,0.0016623785044835413
382,18,0.009252421952547876
382,19,4.2171765208739984e-22
382,20,4.132625068539177e-21
382,21,0.000905463266066374
382,22,9.628498157160543e-09
382,23,3.2455854592230424e-08
382,24,0.000974935863786319
382,25,7.462277711500195e-05
382,26,0.00011222227492894193
382,27,1.1172538374817095e-15
382,28,0.048637794598262014
382,29,0.00032461765283929876
382,30,0.08124940975011405
382,31,1.6445362401682719e-25
382,32,0.03406054851174524
382,33,0.0683603154794915
382,34,0.0012606577372294894
382,35,0.00012909903578282422
382,36,7.513007275840284e-05
382,37,2.1765386868752653e-21
382,38,1.244730942082021e-22
382,39,0.09789959238046882
383,0,0.02909937324750765
383,1,0.07198238507715397
383,2,0.0003834222434552874
383,3,0.0016078881457694827
383,4,0.0001471763557955919
383,5,0.017030375511207462
383,6,0.1377770148870161
383,7,0.012053343382833766
383,8,4.010668185729474e-05
383,9,1.2171207812883638e-09
383,10,0.0005744013096790469
383,11,0.001584622971157966
383,12,0.01785151916100637
383,13,3.2261177457585542e-06
383,14,0.0026472403674024396
383,15,0.06339675856903434
383,16,0.00846540617430475
383,17,0.010082954100385658
383,18,3.215320908062427e-10
383,19,3.1222839682157444e-05
383,20,1.1936570727860658e-19
383,21,0.007732543759879417
383,22,1.7644323153403061e-07
383,23,0.00010132825499823371
383,24,0.0455271067120951
383,25,0.01583096745126094
383,26,1.3383088649148717e-17
383,27,0.0001520357673113744
383,28,0.04265992568119132
383,29,7.046710746896614e-05
383,30,0.050637633985763014
383,31,2.693005673371192e-13
383,32,0.012411406914141514
383,33,0.004913064808928071
383,34,0.0009507739268262331
383,35,0.005222509288822171
383,36,1.14638700169098e-40
383,37,3.809030476113923e-09
383,38,0.00010692383274706248
383,39,0.037573049317209416
384,0,0.0159502942803167
384,1,0.029473363541698376
384,2,8.632109316184562e-05
384,3,0.03772321384052658
384,4,6.352346174038295e-07
384,5,0.000539139661465554
384,6,0.2427159615947956
384,7,0.03289894735310463
384,8,0.00017920840696202293
384,9,0.00660153961502219
384,10,0.002193113956302174
384,11,0.0007929859283152307
384,12,4.643509225644039e-13
384,13,0.014128311065518076
384,14,1.8371376826382483e-06
384,15,0.011998234389788157
384,16,0.054321527839806656
384,17,1.252645109844054e-07
384,18,0.000281257888955097
384,19,4.943364797157573e-22
384,20,2.5485080441921034e-60
384,21,0.0013463557294808067
384,22,0.0029139907891839963
384,23,1.5456674501896364e-09
384,24,0.011816999748217281
384,25,1.1379720729237916e-07
384,26,1.658203979872027e-05
384,27,1.4510249592116092e-11
384,28,0.025621421586111418
384,29,7.938982930998528e-15
384,30,0.08069288892030475
384,31,0.045880557672382534
384,32,0.004733025939109905
384,33,0.008892817167557321
384,34,0.07736972391047058
384,35,2.143694649206342e-08
384,36,1.1981276151527573e-20
384,37,9.846517297924208e-24
384,38,0.0010489464117044486
384,39,0.016118032786117023
385,0,0.012753310365563162
385,1,0.04513976625433501
385,2,0.04383618913747516
385,3,8.894847620906613e-06
385,4,1.0110597960393021e-05
385,5,0.09085378047046128
385,6,0.14857732548205974
385,7,0.022523594088694296
385,8,0.011885446370141554
385,9,0.028106595601022855
385,10,4.1800434882408404e-05
385,11,0.0037808275495072427
385,12,0.0019713627519268406
385,13,0.0017429426058639447
385,14,0.004754720219919702
385,15,0.03707614761846444
385,16,0.031643197607188644
385,17,0.0008866074158676155
385,18,0.005273623458306836
385,19,0.0010695428333833824
385,20,1.417493672266609e-06
385,21,0.004436490239349569
385,22,1.994069867589721e-06
385,23,1.8783451617362649e-07
385,24,6.103363215880794e-07
385,25,5.85739160438157e-09
385,26,8.05213066698646e-30
385,27,3.382441477251093e-10
385,28,0.0791454279187405
385,29,5.346003162428129e-07
385,30,0.001097332649759308
385,31,1.1910569183307838e-23
385,32,1.6038837285564772e-10
385,33,0.03582994080981941
385,34,0.020704230310682387
385,35,2.605502673308846e-27
385,36,3.148912406813058e-42
385,37,0.04858742912474148
385,38,0.0012736014435748594
385,39,0.05155328485270053
386,0,0.008610787536351444
386,1,0.0694305622802417
386,2,0.05134511279006465
386,3,0.041494091286579896
386,4,0.007155589568271195
386,5,0.02060488748214665
386,6,0.15434097430876803
386,7,0.028165210539063734
386,8,0.01065469066306321
386,9,0.005559348035261536
386,10,4.374604551930961e-07
386,11,0.029732189569339616
386,12,0.0015078738607138358
386,13,8.163890360891948e-05
386,14,0.02309928923684583
386,15,0.013625699404137725
386,16,0.008407209850620526
386,17,0.014489989913387142
386,18,1.3095744325509658e-09
386,19,0.014675615397044477
386,20,4.2778790064315493e-57
386,21,6.79655305527072e-05
386,22,1.9947583832302243e-05
386,23,9.18970971272666e-22
386,24,1.5101841886219432e-07
386,25,3.671777847138568e-16
386,26,0.0013964274001707676
386,27,1.874521418906312e-15
386,28,9.112685091604618e-07
386,29,3.9762087270793314e-13
386,30,0.12046665197882274
386,31,6.594229163165292e-29
386,32,0.04047251053005889
386,33,0.09785361831361683
386,34,0.052619502696490884
386,35,0.00031295768443966417
386,36,5.591275393503054e-16
386,37,1.81588785096776e-05
386,38,3.138098549396127e-08
386,39,0.022269156545187612
387,0,0.07525165232220381
387,1,0.05175393041822186
387,2,0.04279296410248063
387,3,0.02286452964520139
387,4,0.0005950364499054558
387,5,0.0024800207082824773
387,6,0.08361592539251828
387,7,0.018613470708729086
387,8,0.0004083481421734801
387,9,6.322814421688205e-05
387,10,0.010264621316353011
387,11,1.5222375244582833e-07
387,12,0.00521777820351473
387,13,0.0006567084020848553
387,14,0.0014558236105938886
387,15,0.035928218329799214
387,16,0.003215798169836691
387,17,0.051143084653317246
387,18,2.0729500313369494e-08
387,19,0.0027439712032039745
387,20,0.031682231165578376
387,21,0.020264751876313228
387,22,2.6550909273752046e-13
387,23,2.204716313533072e-08
387,24,8.603320128037535e-06
387,25,8.764044372478752e-11
387,26,1.089930770689594e-30
387,27,1.4199174078904459e-19
387,28,0.021778248852915988
387,29,0.021267600861239123
387,30,0.016300831954589413
387,31,0.0009154346919963991
387,32,1.5407955535662944e-09
387,33,0.0151269227274484
387,34,0.1089456366274133
387,35,8.461908631793533e-08
387,36,4.490071239513834e-09
387,37,0.0004530142300626092
387,38,2.5274798500095126e-09
387,39,0.04972066448534172
388,0,0.03526253717780424
388,1,0.04931022015989932
388,2,0.009529540707286977
388,3,0.0031223305881646944
388,4,7.172677349154484e-09
388,5,0.11349935111761449
388,6,0.10960089177410247
388,7,0.0499984253179387
388,8,0.01703561098983857
388,9,0.03315340291506003
388,10,0.010050539493877395
388,11,3.5245367215913963e-10
388,12,0.0012168951380779813
388,13,0.001670911010407128
388,14,0.016109522973899518
388,15,0.1108773250087241
388,16,0.002481460317648969
388,17,0.0002596956481454007
388,18,0.008615245665965485
388,19,9.718840260795977e-29
388,20,1.0405810122724137e-34
388,21,9.705094217832948e-05
388,22,0.0003927310679727681
388,23,2.6270905530156156e-09
388,24,0.012646764847482402
388,25,3.0231351460908176e-05
388,26,8.48657349076533e-08
388,27,3.631581968457789e-08
388,28,0.025977268721752662
388,29,1.3455440378146988e-07
388,30,0.02817751479044884
388,31,9.202447083232793e-20
388,32,0.01564557860673572
388,33,0.0002171369898776816
388,34,0.0071979464339600825
388,35,5.605253971625923e-08
388,36,2.910226400309157e-18
388,37,6.910674992126301e-05
388,38,1.58365789432397e-06
388,39,0.05685753567532729
389,0,0.028088177061011407
389,1,0.08172095976912284
389,2,0.002277462446777429
389,3,0.0022798751105424088
389,4,3.5015573165115035e-06
389,5,0.0230048362434818
389,6,0.16897130933452667
389,7,0.05084714848979241
389,8,0.0025538752090730776
389,9,7.300223029590532e-08
389,10,0.0002806758549674129
389,11,0.000608700769168341
389,12,0.00014447087966008637
389,13,0.0005119082069014014
389,14,0.00356298161369621
389,15,0.008819360858361687
389,16,0.0027002734691123132
389,17,2.2818483599114762e-10
389,18,0.009879872800169423
389,19,1.5077852752374435e-06
389,20,8.449877271340509e-05
389,21,0.0025892780757866504
389,22,0.01725859948905253
389,23,9.767324867492466e-08
389,24,0.010832437495789786
389,25,0.0016540399470034238
389,26,1.7041408869050465e-10
389,27,1.9338153088987623e-05
389,28,0.023703025497938977
389,29,2.3008756602817502e-10
389,30,0.012078649692769193
389,31,7.011576623705733e-08
389,32,1.1331969265634645e-07
389,33,0.012941753568932358
389,34,0.09353550159000276
